"CompanyName","Fidelio Capital AB","Fidelio Capital"
"CompanyName","Swedia Capital AB","Swedia Capital"
"CompanyName","British American Tobacco Sweden AB","British American Tobacco Sweden"
"CompanyName","Produktionsbalans PBA AB","Produktionsbalans PBA"
"CompanyName","Uppsalahem Aktiebolag","Uppsalahem"
"CompanyName","Familjebostäder i Göteborg Aktiebolag","Familjebostäder i Göteborg"
"CompanyName","Stena Sessan AB","Stena Sessan"
"CompanyName","Kongsberg Maritime Sweden AB","Kongsberg Maritime Sweden"
"CompanyName","Tempcon Holding AB","Tempcon Holding"
"CompanyName","Aktiebolaget Blåkläder","Blåkläder"
"CompanyName","Jeeves Information Systems AB","Jeeves Information Systems"
"CompanyName","Bonnier News Local AB","Bonnier News Local"
"CompanyName","APP Equity AB","APP Equity"
"CompanyName","Canal Digital AB","Canal Digital"
"CompanyName","Hallandstrafiken Aktiebolag","Hallandstrafiken"
"CompanyName","DHL Express (Sweden) AB","DHL Express (Sweden)"
"CompanyName","Toyota Material Handling Sweden AB","Toyota Material Handling Sweden"
"CompanyName","Robert Bosch Aktiebolag","Robert Bosch"
"CompanyName","Relacom Management AB","Relacom Management"
"CompanyName","DSV Air & Sea AB","DSV Air & Sea"
"CompanyName","EAB Group AB","EAB Group"
"CompanyName","A Society AB","A Society"
"CompanyName","Bosch Rexroth AB","Bosch Rexroth"
"CompanyName","Evidensia Smådjur AB","Evidensia Smådjur"
"CompanyName","Emhart Glass Sweden AB","Emhart Glass Sweden"
"CompanyName","HMS Networks AB","HMS Networks"
"CompanyName","AJ Produkter Aktiebolag","AJ Produkter"
"CompanyName","Landrins Bil AB","Landrins Bil"
"CompanyName","Vitec Software Group AB (publ)","Vitec Software Group  (publ)"
"CompanyName","K.N. Telecom AB","K.N. Telecom"
"CompanyName","Skruf Snus AB","Skruf Snus"
"CompanyName","Switch Nordic Green AB","Switch Nordic Green"
"CompanyName","Bahnhof AB (publ)","Bahnhof  (publ)"
"CompanyName","Publicis Media Sweden AB","Publicis Media Sweden"
"CompanyName","Semper AB","Semper"
"CompanyName","Aftonbladet Hierta Aktiebolag","Aftonbladet Hierta"
"CompanyName","RebTel Networks AB","RebTel Networks"
"CompanyName","Ole Sauar AB","Ole Sauar"
"CompanyName","Jollyroom Group AB","Jollyroom Group"
"CompanyName","Rebtel AB","Rebtel"
"CompanyName","Rebtel Partners AB","Rebtel Partners"
"CompanyName","BTS Group AB","BTS Group"
"CompanyName","Per-Olof Ejendal Aktiebolag","Per-Olof Ejendal"
"CompanyName","Ejendals Group AB","Ejendals Group"
"CompanyName","Poolia AB","Poolia"
"CompanyName","FLIR Systems Aktiebolag","FLIR Systems"
"CompanyName","Aktiebolaget Euroform","Euroform"
"CompanyName","Vätterledens Handel och Industri Aktiebolag","Vätterledens Handel och Industri"
"CompanyName","M T Center Sjukgymnastik AB","M T Center Sjukgymnastik"
"CompanyName","SSCP Lager BidCo AB (publ)","SSCP Lager BidCo  (publ)"
"CompanyName","SSCP Lager TopCo AB","SSCP Lager TopCo"
"CompanyName","Entlog Holding AB","Entlog Holding"
"CompanyName","DNB Sweden AB","DNB Sweden"
"CompanyName","Sveab Holding AB","Sveab Holding"
"CompanyName","Ramsbury Property AB","Ramsbury Property"
"CompanyName","Swedish DLA Agro AB","Swedish DLA Agro"
"CompanyName","Nobia Svenska Kök AB","Nobia Svenska Kök"
"CompanyName","Mio Försäljning AB","Mio Försäljning"
"CompanyName","Capio Primärvård AB","Capio Primärvård"
"CompanyName","Kristianstads Kommunföretag AB","Kristianstads Kommunföretag"
"CompanyName","Apotek Produktion & Laboratorier AB","Apotek Produktion & Laboratorier"
"CompanyName","Jernhusen AB","Jernhusen"
"CompanyName","CRFO Sthlm AB","CRFO Sthlm"
"CompanyName","IN3PRENÖR Aktiebolag","IN3PRENÖR"
"CompanyName","Avonova Bidco AB","Avonova Bidco"
"CompanyName","Miele Nordic AB","Miele Nordic"
"CompanyName","Tuve Holding AB","Tuve Holding"
"CompanyName","Tuve Bygg Aktiebolag","Tuve Bygg"
"CompanyName","Mellansvensk Kraftgrupp Aktiebolag","Mellansvensk Kraftgrupp"
"CompanyName","HENT Sverige AB","HENT Sverige"
"CompanyName","RebTel Owners AB","RebTel Owners"
"CompanyName","Aspia Group Holding AB","Aspia Group Holding"
"CompanyName","HMB Construction AB","HMB Construction"
"CompanyName","ESAB Aktiebolag","ESAB"
"CompanyName","SunPine AB","SunPine"
"CompanyName","Fouriertransform Aktiebolag","Fouriertransform"
"CompanyName","RAMUK Aktiebolag","RAMUK"
"CompanyName","ProfilGruppen AB","ProfilGruppen"
"CompanyName","Oatly AB","Oatly"
"CompanyName","Internationella Engelska Skolan i Sverige AB","Internationella Engelska Skolan i Sverige"
"CompanyName","Dahrén Sweden AB","Dahrén Sweden"
"CompanyName","Infor (Sweden) AB","Infor (Sweden)"
"CompanyName","Tobii AB","Tobii"
"CompanyName","Nordic Paper Seffle AB","Nordic Paper Seffle"
"CompanyName","AB Karl Hedin Sågverk","Karl Hedin Sågverk"
"CompanyName","Eskilstuna Strängnäs Energi och Miljö Aktiebolag","Eskilstuna Strängnäs Energi och Miljö"
"CompanyName","Wica Cold Aktiebolag","Wica Cold"
"CompanyName","SSRS Holding Aktiebolag","SSRS Holding"
"CompanyName","Mannheimer Swartling Advokatbyrå Aktiebolag","Mannheimer Swartling Advokatbyrå"
"CompanyName","COWI AB","COWI"
"CompanyName","Reaxcer AB","Reaxcer"
"CompanyName","Biofuel Express S AB","Biofuel Express S"
"CompanyName","Sandbäcken Invest Group Holding AB","Sandbäcken Invest Group Holding"
"CompanyName","Taptum AB","Taptum"
"CompanyName","Daniel Wellington AB","Daniel Wellington"
"CompanyName","Transtema Group AB","Transtema Group"
"CompanyName","ASSA ABLOY Entrance Systems AB","ASSA ABLOY Entrance Systems"
"CompanyName","High Coast Holding AB","High Coast Holding"
"CompanyName","Välinge Innovation AB","Välinge Innovation"
"CompanyName","Plasman Sverige AB","Plasman Sverige"
"CompanyName","Cibes Holding AB","Cibes Holding"
"CompanyName","Ikano Bostadsutveckling AB","Ikano Bostadsutveckling"
"CompanyName","Ejendals Aktiebolag","Ejendals"
"CompanyName","Stora Enso Skog och Mark AB","Stora Enso Skog och Mark"
"CompanyName","Polarbröd Aktiebolag","Polarbröd"
"CompanyName","Lendo AB","Lendo"
"CompanyName","TV4 Media AB","TV4 Media"
"CompanyName","Fazer Bageri AB","Fazer Bageri"
"CompanyName","Moelven Wood Aktiebolag","Moelven Wood"
"CompanyName","Active Invest Sweden AB","Active Invest Sweden"
"CompanyName","Orifarm AB","Orifarm"
"CompanyName","Sandberg Development AB","Sandberg Development"
"CompanyName","Nelly Group AB (publ)","Nelly Group  (publ)"
"CompanyName","IPCO AB","IPCO"
"CompanyName","Renova Aktiebolag","Renova"
"CompanyName","Eitech Electro AB","Eitech Electro"
"CompanyName","Helmia Bil Aktiebolag","Helmia Bil"
"CompanyName","Jönköping Energi Aktiebolag","Jönköping Energi"
"CompanyName","Aktiebolag Grenspecialisten","Grenspecialisten"
"CompanyName","INOVYN Sverige AB","INOVYN Sverige"
"CompanyName","Teracom Group AB","Teracom Group"
"CompanyName","Fagerhults Belysning Aktiebolag","Fagerhults Belysning"
"CompanyName","Svenska American Motors Sam-Service Aktiebolag","Svenska American Motors Sam-Service"
"CompanyName","Nynas UK Aktiebolag","Nynas UK"
"CompanyName","MQ Retail AB","MQ Retail"
"CompanyName","G5 Entertainment AB (publ)","G5 Entertainment  (publ)"
"CompanyName","Fasadgruppen Group AB (publ)","Fasadgruppen Group  (publ)"
"CompanyName","Stampen Media AB","Stampen Media"
"CompanyName","Borlänge Kommuns Förvaltnings AB","Borlänge Kommuns Förvaltnings"
"CompanyName","IKEA Retail Services AB","IKEA Retail Services"
"CompanyName","Nelly NLY AB","Nelly NLY"
"CompanyName","Jollyroom AB","Jollyroom"
"CompanyName","Svenska Fönster Aktiebolag","Svenska Fönster"
"CompanyName","Danish Crown Foods Jönköping AB","Danish Crown Foods Jönköping"
"CompanyName","JoLuMar Chamon AB","JoLuMar Chamon"
"CompanyName","Veho Bil Sverige AB","Veho Bil Sverige"
"CompanyName","Arosviken AB","Arosviken"
"CompanyName","Royal Design Group Holding AB","Royal Design Group Holding"
"CompanyName","Paroc Aktiebolag","Paroc"
"CompanyName","Micasa Fastigheter i Stockholm AB","Micasa Fastigheter i Stockholm"
"CompanyName","Sandå Sverige AB","Sandå Sverige"
"CompanyName","Axel Christiernsson International Aktiebolag","Axel Christiernsson International"
"CompanyName","Autoliv Aktiebolag","Autoliv"
"CompanyName","Byggmästar'n i Skåne Aktiebolag","Byggmästar'n i Skåne"
"CompanyName","Aktiebolaget SL Finans","SL Finans"
"CompanyName","Åhlin & Ekeroth AB","Åhlin & Ekeroth"
"CompanyName","Åhlin & Ekeroth Byggnads AB","Åhlin & Ekeroth Byggnads"
"CompanyName","Alektum Group AB","Alektum Group"
"CompanyName","G4 Capital AB","G4 Capital"
"CompanyName","Roche Aktiebolag","Roche"
"CompanyName","Besqab AB (publ)","Besqab  (publ)"
"CompanyName","Assemblin Ventilation AB","Assemblin Ventilation"
"CompanyName","Kanthal AB","Kanthal"
"CompanyName","Played Top Holding AB","Played Top Holding"
"CompanyName","Bygma AB","Bygma"
"CompanyName","Umeå Energi Aktiebolag","Umeå Energi"
"CompanyName","Skellefteå Bil Holding AB","Skellefteå Bil Holding"
"CompanyName","Veolia Recycling Solutions Sweden AB","Veolia Recycling Solutions Sweden"
"CompanyName","Trading House Scandinavia Aktiebolag","Trading House Scandinavia"
"CompanyName","SSAB Technology AB","SSAB Technology"
"CompanyName","Nakdcom One World AB","Nakdcom One World"
"CompanyName","MacGregor Sweden AB","MacGregor Sweden"
"CompanyName","AB Kvällstidningen Expressen","Kvällstidningen Expressen"
"CompanyName","Media family holding AB","Media family holding"
"CompanyName","Teracom AB","Teracom"
"CompanyName","Copiax AB","Copiax"
"CompanyName","Helén Lindqvist Ekonomikonsult AB","Helén Lindqvist Ekonomikonsult"
"CompanyName","Metallfabriken Ljunghäll Aktiebolag","Metallfabriken Ljunghäll"
"CompanyName","Garraway Investment AB","Garraway Investment"
"CompanyName","M Bilar Group AB","M Bilar Group"
"CompanyName","Arctic Paper Grycksbo AB","Arctic Paper Grycksbo"
"CompanyName","AVARN Security Services AB","AVARN Security Services"
"CompanyName","Betongindustri Aktiebolag","Betongindustri"
"CompanyName","Brodvik AB","Brodvik"
"CompanyName","Returpack-Pet Svenska AB","Returpack-Pet Svenska"
"CompanyName","Öhlins Racing Aktiebolag","Öhlins Racing"
"CompanyName","JTI Sweden AB","JTI Sweden"
"CompanyName","Q-Med Aktiebolag","Q-Med"
"CompanyName","SOS Alarm Sverige AB","SOS Alarm Sverige"
"CompanyName","Borås Bil Personbilar AB","Borås Bil Personbilar"
"CompanyName","YIT Sverige AB","YIT Sverige"
"CompanyName","Ernst Rosén Förvaltning Aktiebolag","Ernst Rosén Förvaltning"
"CompanyName","GHP Specialty Care AB","GHP Specialty Care"
"CompanyName","Logistic Contractor Entreprenad AB","Logistic Contractor Entreprenad"
"CompanyName","Flügger Sweden AB","Flügger Sweden"
"CompanyName","Nexer AB","Nexer"
"CompanyName","The Walt Disney Company Nordic AB","The Walt Disney Company Nordic"
"CompanyName","Buss i Väst Aktiebolag","Buss i Väst"
"CompanyName","Holding Investment Förvaltning i Luleå AB","Holding Investment Förvaltning i Luleå"
"CompanyName","Consto AB","Consto"
"CompanyName","Fresks Försäljning AB","Fresks Försäljning"
"CompanyName","SATS Sports Club Sweden AB","SATS Sports Club Sweden"
"CompanyName","Valio Sverige AB","Valio Sverige"
"CompanyName","Bonnier News AB","Bonnier News"
"CompanyName","Nordströms Bygghandel AB","Nordströms Bygghandel"
"CompanyName","Cool Carriers AB","Cool Carriers"
"CompanyName","Feldt's Holding vid Smögen AB","Feldt's Holding vid Smögen"
"CompanyName","Wibax Group AB","Wibax Group"
"CompanyName","Pronect AB","Pronect"
"CompanyName","Istmo AB","Istmo"
"CompanyName","Simonssongruppen AB","Simonssongruppen"
"CompanyName","Cormorant Pharmaceuticals AB","Cormorant Pharmaceuticals"
"CompanyName","EAB Aktiebolag","EAB"
"CompanyName","Tibia Konsult Aktiebolag","Tibia Konsult"
"CompanyName","Tibia Intressenter AB","Tibia Intressenter"
"CompanyName","Bilmånsson i Skåne AB","Bilmånsson i Skåne"
"CompanyName","Göran Månsson Bil Aktiebolag","Göran Månsson Bil"
"CompanyName","Nobia Production Sweden AB","Nobia Production Sweden"
"CompanyName","CSL Behring Aktiebolag","CSL Behring"
"CompanyName","Purem Nyköping AB","Purem Nyköping"
"CompanyName","ALD Automotive AB","ALD Automotive"
"CompanyName","NKT (Sweden) AB","NKT (Sweden)"
"CompanyName","JOHBECO AB","JOHBECO"
"CompanyName","Gasum AB","Gasum"
"CompanyName","Alten Sverige Aktiebolag","Alten Sverige"
"CompanyName","Stommen Group AB","Stommen Group"
"CompanyName","Remulus Tygeln X AB","Remulus Tygeln X"
"CompanyName","ettfemsju själ AB","ettfemsju själ"
"CompanyName","Actia Nordic AB","Actia Nordic"
"CompanyName","Amymone Holding Aktiebolag","Amymone Holding"
"CompanyName","Inet AB","Inet"
"CompanyName","GECAS Sverige Aircraft Leasing Worldwide AB","GECAS Sverige Aircraft Leasing Worldwide"
"CompanyName","Leröy Sverige Aktiebolag","Leröy Sverige"
"CompanyName","SVEAB Anläggning AB","SVEAB Anläggning"
"CompanyName","Coromatic AB","Coromatic"
"CompanyName","Estrella AB","Estrella"
"CompanyName","FCA Sweden AB","FCA Sweden"
"CompanyName","Amymone Aktiebolag","Amymone"
"CompanyName","EA Digital Illusions CE AB","EA Digital Illusions CE"
"CompanyName","Moelven ByggModul Aktiebolag","Moelven ByggModul"
"CompanyName","Inducore AB","Inducore"
"CompanyName","Apotekstjänst Sverige AB","Apotekstjänst Sverige"
"CompanyName","JM Entreprenad AB","JM Entreprenad"
"CompanyName","Rosemount Tank Radar AB","Rosemount Tank Radar"
"CompanyName","Fingerprint Cards AB","Fingerprint Cards"
"CompanyName","BRO MÖBLER Aktiebolag","BRO MÖBLER"
"CompanyName","Fjällräven International AB","Fjällräven International"
"CompanyName","Berners Person - och Transportbilar AB","Berners Person - och Transportbilar"
"CompanyName","Abetong AB","Abetong"
"CompanyName","Göteborg Energi Nät Aktiebolag","Göteborg Energi Nät"
"CompanyName","Google Sweden AB","Google Sweden"
"CompanyName","Vattenfall Nuclear Fuel Aktiebolag","Vattenfall Nuclear Fuel"
"CompanyName","Euromaster Aktiebolag","Euromaster"
"CompanyName","Mars Sverige AB","Mars Sverige"
"CompanyName","Feldt's Fisk och Skaldjur Aktiebolag","Feldt's Fisk och Skaldjur"
"CompanyName","Lager 157 AB","Lager 157"
"CompanyName","Grenspecialisten Förvaltning AB","Grenspecialisten Förvaltning"
"CompanyName","Plantagen Logistik AB","Plantagen Logistik"
"CompanyName","Gunnar Karlsen Sverige AB","Gunnar Karlsen Sverige"
"CompanyName","Nilson Group AB","Nilson Group"
"CompanyName","Vitrolife AB","Vitrolife"
"CompanyName","Dow Sverige Aktiebolag","Dow Sverige"
"CompanyName","Umia Holding AB","Umia Holding"
"CompanyName","Polestar Performance AB","Polestar Performance"
"CompanyName","Europeiska Motorbolagen Aktiebolag","Europeiska Motorbolagen"
"CompanyName","m4 gruppen Aktiebolag","m4 gruppen"
"CompanyName","Mobile Experience Örebro AB","Mobile Experience Örebro"
"CompanyName","TriOptima AB","TriOptima"
"CompanyName","APFI-Jernbro Holdings AB","APFI-Jernbro Holdings"
"CompanyName","Roelofsen Family Holdings AB","Roelofsen Family Holdings"
"CompanyName","SILJAN Group AB","SILJAN Group"
"CompanyName","Europeiska Motor AB","Europeiska Motor"
"CompanyName","PayEx Sverige AB","PayEx Sverige"
"CompanyName","Henkel Norden Aktiebolag","Henkel Norden"
"CompanyName","Enterprise Services Sverige AB","Enterprise Services Sverige"
"CompanyName","Boxon Group AB","Boxon Group"
"CompanyName","Alpy AB","Alpy"
"CompanyName","Andritz Aktiebolag","Andritz"
"CompanyName","Cambrex Karlskoga Aktiebolag","Cambrex Karlskoga"
"CompanyName","IKEA Industry Hultsfred AB","IKEA Industry Hultsfred"
"CompanyName","Strax AB","Strax"
"CompanyName","Svea Distribution AB","Svea Distribution"
"CompanyName","Bil AB Josef Engström","Bil  Josef Engström"
"CompanyName","Folktandvården Skåne AB","Folktandvården Skåne"
"CompanyName","Bröderna Brandt Personbilar aktiebolag"
"CompanyName","Nordic Food Group AB","Nordic Food Group"
"CompanyName","Falu Stadshus AB","Falu Stadshus"
"CompanyName","Blueair AB","Blueair"
"CompanyName","SAFT Aktiebolag","SAFT"
"CompanyName","Consid Förvaltning AB","Consid Förvaltning"
"CompanyName","Liberala Tidningar i Mellansverige AB","Liberala Tidningar i Mellansverige"
"CompanyName","IKEA Marketing & Communication AB","IKEA Marketing & Communication"
"CompanyName","Ommapo förvaltning AB","Ommapo förvaltning"
"CompanyName","Teva Sweden Aktiebolag","Teva Sweden"
"CompanyName","engcon Holding AB","engcon Holding"
"CompanyName","Aspia AB","Aspia"
"CompanyName","Solör Bioenergi Holding AB","Solör Bioenergi Holding"
"CompanyName","EG Electronics AB","EG Electronics"
"CompanyName","Craftor AB","Craftor"
"CompanyName","J Bil AB","J Bil"
"CompanyName","LMK Group AB (publ)","LMK Group  (publ)"
"CompanyName","HMS Industrial Networks AB","HMS Industrial Networks"
"CompanyName","Sanofi AB","Sanofi"
"CompanyName","Rederi Aktiebolaget Soya","Rederi  Soya"
"CompanyName","Lambertsson Sverige AB","Lambertsson Sverige"
"CompanyName","Hedin Performance Cars AB","Hedin Performance Cars"
"CompanyName","Midsona Sverige AB","Midsona Sverige"
"CompanyName","Bilia Center Auto AB","Bilia Center Auto"
"CompanyName","Oleter Group AB","Oleter Group"
"CompanyName","Etib Holding I AB","Etib Holding I"
"CompanyName","Nordlo Holding AB","Nordlo Holding"
"CompanyName","Platzer Fastigheter Holding AB (publ)","Platzer Fastigheter Holding  (publ)"
"CompanyName","Collen Aktiebolag","Collen"
"CompanyName","Rubisco AB","Rubisco"
"CompanyName","Tastsinn AB","Tastsinn"
"CompanyName","Veolia Sweden AB","Veolia Sweden"
"CompanyName","Be-Ge Företagen Aktiebolag","Be-Ge Företagen"
"CompanyName","TradeDoubler Aktiebolag","TradeDoubler"
"CompanyName","Ludvig & Co Holding AB","Ludvig & Co Holding"
"CompanyName","Ludvig & Co Group AB","Ludvig & Co Group"
"CompanyName","Lindab Ventilation Aktiebolag","Lindab Ventilation"
"CompanyName","Aktiebolaget Karlskrona Moderbolag","Karlskrona Moderbolag"
"CompanyName","Finnvedens Lastvagnar AB","Finnvedens Lastvagnar"
"CompanyName","BROFAST Aktiebolag","BROFAST"
"CompanyName","Expandia Moduler AB","Expandia Moduler"
"CompanyName","Elfa International AB","Elfa International"
"CompanyName","Lunds Rådhus AB","Lunds Rådhus"
"CompanyName","DXC Technology Sverige AB","DXC Technology Sverige"
"CompanyName","ByggUt-Dahlström Byggutveckling AB","ByggUt-Dahlström Byggutveckling"
"CompanyName","Kvarnfallet Mölndal Aktiebolag","Kvarnfallet Mölndal"
"CompanyName","LeasePlan Sverige AB","LeasePlan Sverige"
"CompanyName","Bluestep Holding AB","Bluestep Holding"
"CompanyName","Telge Nät AB","Telge Nät"
"CompanyName","Martinsons Trä AB","Martinsons Trä"
"CompanyName","Iduna AB","Iduna"
"CompanyName","Impilo AB","Impilo"
"CompanyName","Jacobs Douwe Egberts S.E. AB","Jacobs Douwe Egberts S.E."
"CompanyName","Per Christian Rettig & Co AB","Per Christian Rettig & Co"
"CompanyName","Bonnierförlagen Aktiebolag","Bonnierförlagen"
"CompanyName","Life Europe AB","Life Europe"
"CompanyName","Ligula Hospitality Group AB","Ligula Hospitality Group"
"CompanyName","GELITA Sweden Aktiebolag","GELITA Sweden"
"CompanyName","Bravida Prenad AB","Bravida Prenad"
"CompanyName","Daloc Futura AB","Daloc Futura"
"CompanyName","Edsbyn Senab AB (publ)","Edsbyn Senab  (publ)"
"CompanyName","Göta Energi AB","Göta Energi"
"CompanyName","Nordic Railway Construction Sverige AB","Nordic Railway Construction Sverige"
"CompanyName","Komplett Services Sweden AB","Komplett Services Sweden"
"CompanyName","Johnson & Johnson Aktiebolag","Johnson & Johnson"
"CompanyName","MediCarrier Aktiebolag","MediCarrier"
"CompanyName","TitanX Engine Cooling AB","TitanX Engine Cooling"
"CompanyName","short capital AB","short capital"
"CompanyName","Swegon Sverige AB","Swegon Sverige"
"CompanyName","Almi Företagspartner AB","Almi Företagspartner"
"CompanyName","AB Svensk Pensions Trygghet","Svensk Pensions Trygghet"
"CompanyName","Sortera AB","Sortera"
"CompanyName","Pharmadule Emtunga AB","Pharmadule Emtunga"
"CompanyName","Ahlstrom-Munksjö AB","Ahlstrom-Munksjö"
"CompanyName","Ahlstrom-Munksjö Aspa Bruk AB","Ahlstrom-Munksjö Aspa Bruk"
"CompanyName","Scream Mediabyrå AB","Scream Mediabyrå"
"CompanyName","Catena AB","Catena"
"CompanyName","Lassila & Tikanoja FM AB","Lassila & Tikanoja FM"
"CompanyName","Dynasafe Demil Systems AB","Dynasafe Demil Systems"
"CompanyName","Projektengagemang Sweden AB","Projektengagemang Sweden"
"CompanyName","IKEA Fastigheter Aktiebolag","IKEA Fastigheter"
"CompanyName","Iglu Intressenter AB","Iglu Intressenter"
"CompanyName","DHL Supply Chain (Sweden) AB","DHL Supply Chain (Sweden)"
"CompanyName","Umia Sweden AB","Umia Sweden"
"CompanyName","MACNAT Holding AB","MACNAT Holding"
"CompanyName","Vattenfall Business Services Nordic AB","Vattenfall Business Services Nordic"
"CompanyName","Uponor AB","Uponor"
"CompanyName","Nordic Wellness Group AB","Nordic Wellness Group"
"CompanyName","Ludvig & Co AB","Ludvig & Co"
"CompanyName","Göteborgs Spårvägar Aktiebolag","Göteborgs Spårvägar"
"CompanyName","Reach for the Stars AB","Reach for the Stars"
"CompanyName","Sundbybergs stadshus AB","Sundbybergs stadshus"
"CompanyName","Flugo Group Holdings AB","Flugo Group Holdings"
"CompanyName","Tagehus Holding AB","Tagehus Holding"
"CompanyName","Invoicery Int AB","Invoicery Int"
"CompanyName","Rodret i Örnsköldsvik AB","Rodret i Örnsköldsvik"
"CompanyName","Ascom (Sweden) AB","Ascom (Sweden)"
"CompanyName","Schenker Dedicated Services AB","Schenker Dedicated Services"
"CompanyName","AOB Travel AB","AOB Travel"
"CompanyName","J.A Kjellberg & Söner Aktiebolag","J.A Kjellberg & Söner"
"CompanyName","Aller Media AB","Aller Media"
"CompanyName","Svenska Orient Linien AB","Svenska Orient Linien"
"CompanyName","Sector Alarm AB","Sector Alarm"
"CompanyName","Bring E-commerce & Logistics AB","Bring E-commerce & Logistics"
"CompanyName","NP3 Fastigheter AB","NP3 Fastigheter"
"CompanyName","Botrygg AB","Botrygg"
"CompanyName","Zoo Support Scandinavia AB","Zoo Support Scandinavia"
"CompanyName","Sportlife M W AB","Sportlife M W"
"CompanyName","Stoneridge Electronics AB","Stoneridge Electronics"
"CompanyName","ITX Sverige AB","ITX Sverige"
"CompanyName","Easy Trading Sweden AB","Easy Trading Sweden"
"CompanyName","Gävle Energi Aktiebolag","Gävle Energi"
"CompanyName","Färgcity i Borås Fastighets Aktiebolag","Färgcity i Borås Fastighets"
"CompanyName","Siemens Gamesa Renewable Energy Aktiebolag","Siemens Gamesa Renewable Energy"
"CompanyName","Mediq Sverige AB","Mediq Sverige"
"CompanyName","PE Teknik & Arkitektur AB","PE Teknik & Arkitektur"
"CompanyName","Bokhandelsgruppen i Sverige AB","Bokhandelsgruppen i Sverige"
"CompanyName","Ikano Bostadsproduktion AB","Ikano Bostadsproduktion"
"CompanyName","Selecta AB","Selecta"
"CompanyName","EQT Partners Aktiebolag","EQT Partners"
"CompanyName","Werksta Nordic AB","Werksta Nordic"
"CompanyName","AKZO Nobel Industrial Coatings Aktiebolag","AKZO Nobel Industrial Coatings"
"CompanyName","Fitesa Sweden AB","Fitesa Sweden"
"CompanyName","Big Travel Sweden AB","Big Travel Sweden"
"CompanyName","StudentConsulting Invest AB","StudentConsulting Invest"
"CompanyName","Engströms Bil AB","Engströms Bil"
"CompanyName","AbbVie AB","AbbVie"
"CompanyName","Rejlers Sverige AB","Rejlers Sverige"
"CompanyName","GlaxoSmithKline Consumer Healthcare AB","GlaxoSmithKline Consumer Healthcare"
"CompanyName","Derome Skog Aktiebolag","Derome Skog"
"CompanyName","Medtronic Aktiebolag","Medtronic"
"CompanyName","247Group AB","247Group"
"CompanyName","Eric Andersson Gruppen AB","Eric Andersson Gruppen"
"CompanyName","Stryker AB","Stryker"
"CompanyName","Lunds Kommuns Fastighets AB","Lunds Kommuns Fastighets"
"CompanyName","AB Gavlegårdarna","Gavlegårdarna"
"CompanyName","Stampen Lokala Medier Aktiebolag","Stampen Lokala Medier"
"CompanyName","Bergkvist Siljan Insjön AB","Bergkvist Siljan Insjön"
"CompanyName","Erik Hemberg Fastighets AB","Erik Hemberg Fastighets"
"CompanyName","Polykemi Aktiebolag","Polykemi"
"CompanyName","Polykemi Holding AB","Polykemi Holding"
"CompanyName","LKAB Berg & Betong AB","LKAB Berg & Betong"
"CompanyName","Experis AB","Experis"
"CompanyName","Sundfrakt Aktiebolag","Sundfrakt"
"CompanyName","MYBW Office Management HoldCo AB","MYBW Office Management HoldCo"
"CompanyName","Trophi Fastighets AB (publ)","Trophi Fastighets  (publ)"
"CompanyName","Novo Nordisk Scandinavia AB","Novo Nordisk Scandinavia"
"CompanyName","The Wine Team Global AB","The Wine Team Global"
"CompanyName","Dellner Couplers Group AB","Dellner Couplers Group"
"CompanyName","TNT Sverige AB","TNT Sverige"
"CompanyName","Syntronic Holding AB","Syntronic Holding"
"CompanyName","Syntronic Aktiebolag","Syntronic"
"CompanyName","Biotage AB","Biotage"
"CompanyName","Discovery Networks Sweden AB","Discovery Networks Sweden"
"CompanyName","Tieto Sweden Support Services AB","Tieto Sweden Support Services"
"CompanyName","Gina Tricot AB","Gina Tricot"
"CompanyName","Svenska John Deere Aktiebolag","Svenska John Deere"
"CompanyName","EuroMaint Rail AB","EuroMaint Rail"
"CompanyName","Söderbergföretagen J AB","Söderbergföretagen J"
"CompanyName","MIDAQ AB","MIDAQ"
"CompanyName","Bil AB Ove Olofsson","Bil  Ove Olofsson"
"CompanyName","M & O Olofsson Holding Aktiebolag","M & O Olofsson Holding"
"CompanyName","Hydroscand Aktiebolag","Hydroscand"
"CompanyName","Synoptik Sweden Aktiebolag","Synoptik Sweden"
"CompanyName","Wonton AB","Wonton"
"CompanyName","OMYA Aktiebolag","OMYA"
"CompanyName","Betonmast Mälardalen AB","Betonmast Mälardalen"
"CompanyName","Grönsakshallen Sorunda Aktiebolag","Grönsakshallen Sorunda"
"CompanyName","Visolit Sweden AB","Visolit Sweden"
"CompanyName","Ecolean Aktiebolag","Ecolean"
"CompanyName","Kaffehuset i Karlstad AB","Kaffehuset i Karlstad"
"CompanyName","Sydskånes avfallsaktiebolag, SYSAV"
"CompanyName","Kanonaden Entreprenad AB","Kanonaden Entreprenad"
"CompanyName","Nordax Bank AB (publ)","Nordax Bank  (publ)"
"CompanyName","Polhavet AB","Polhavet"
"CompanyName","LäroMedia Örebro Aktiebolag","LäroMedia Örebro"
"CompanyName","ScandFibre Logistics Aktiebolag","ScandFibre Logistics"
"CompanyName","Piteå Kommunföretag AB","Piteå Kommunföretag"
"CompanyName","Semcon Sweden AB","Semcon Sweden"
"CompanyName","SWECO Sverige AB","SWECO Sverige"
"CompanyName","Frilans Finans Sverige AB","Frilans Finans Sverige"
"CompanyName","PS Energi AB","PS Energi"
